QueryNumber,RankingDoc
5,"[325, 633, 0.5773502691896257]"
5,"[326, 648, 0.5773502691896257]"
5,"[327, 662, 0.5773502691896257]"
5,"[328, 669, 0.5773502691896257]"
5,"[329, 680, 0.5773502691896257]"
5,"[330, 684, 0.5773502691896257]"
5,"[331, 685, 0.5773502691896257]"
5,"[332, 694, 0.5773502691896257]"
5,"[333, 705, 0.5773502691896257]"
5,"[334, 707, 0.5773502691896257]"
5,"[335, 726, 0.5773502691896257]"
5,"[336, 730, 0.5773502691896257]"
5,"[337, 731, 0.5773502691896257]"
5,"[338, 739, 0.5773502691896257]"
5,"[339, 740, 0.5773502691896257]"
5,"[340, 742, 0.5773502691896257]"
5,"[341, 746, 0.5773502691896257]"
5,"[342, 751, 0.5773502691896257]"
5,"[343, 755, 0.5773502691896257]"
5,"[344, 767, 0.5773502691896257]"
5,"[345, 771, 0.5773502691896257]"
5,"[346, 785, 0.5773502691896257]"
5,"[347, 790, 0.5773502691896257]"
5,"[348, 794, 0.5773502691896257]"
5,"[349, 797, 0.5773502691896257]"
5,"[350, 807, 0.5773502691896257]"
5,"[351, 810, 0.5773502691896257]"
5,"[352, 812, 0.5773502691896257]"
5,"[353, 845, 0.5773502691896257]"
5,"[354, 850, 0.5773502691896257]"
5,"[355, 853, 0.5773502691896257]"
5,"[356, 858, 0.5773502691896257]"
5,"[357, 870, 0.5773502691896257]"
5,"[358, 875, 0.5773502691896257]"
5,"[359, 877, 0.5773502691896257]"
5,"[360, 878, 0.5773502691896257]"
5,"[361, 881, 0.5773502691896257]"
5,"[362, 898, 0.5773502691896257]"
5,"[363, 899, 0.5773502691896257]"
5,"[364, 902, 0.5773502691896257]"
5,"[365, 905, 0.5773502691896257]"
5,"[366, 906, 0.5773502691896257]"
5,"[367, 912, 0.5773502691896257]"
5,"[368, 915, 0.5773502691896257]"
5,"[369, 944, 0.5773502691896257]"
5,"[370, 949, 0.5773502691896257]"
5,"[371, 954, 0.5773502691896257]"
5,"[372, 963, 0.5773502691896257]"
5,"[373, 965, 0.5773502691896257]"
5,"[374, 986, 0.5773502691896257]"
5,"[375, 988, 0.5773502691896257]"
5,"[376, 989, 0.5773502691896257]"
5,"[377, 999, 0.5773502691896257]"
5,"[378, 1002, 0.5773502691896257]"
5,"[379, 1019, 0.5773502691896257]"
5,"[380, 1026, 0.5773502691896257]"
5,"[381, 1039, 0.5773502691896257]"
5,"[382, 1040, 0.5773502691896257]"
5,"[383, 1042, 0.5773502691896257]"
5,"[384, 1049, 0.5773502691896257]"
5,"[385, 1066, 0.5773502691896257]"
5,"[386, 1076, 0.5773502691896257]"
5,"[387, 1083, 0.5773502691896257]"
5,"[388, 1093, 0.5773502691896257]"
5,"[389, 1099, 0.5773502691896257]"
5,"[390, 1106, 0.5773502691896257]"
5,"[391, 1107, 0.5773502691896257]"
5,"[392, 1117, 0.5773502691896257]"
5,"[393, 1125, 0.5773502691896257]"
5,"[394, 1136, 0.5773502691896257]"
5,"[395, 1137, 0.5773502691896257]"
5,"[396, 1139, 0.5773502691896257]"
5,"[397, 1142, 0.5773502691896257]"
5,"[398, 1146, 0.5773502691896257]"
5,"[399, 1148, 0.5773502691896257]"
5,"[400, 1151, 0.5773502691896257]"
5,"[401, 1157, 0.5773502691896257]"
5,"[402, 1158, 0.5773502691896257]"
5,"[403, 1160, 0.5773502691896257]"
5,"[404, 1161, 0.5773502691896257]"
5,"[405, 1164, 0.5773502691896257]"
5,"[406, 1166, 0.5773502691896257]"
5,"[407, 1168, 0.5773502691896257]"
5,"[408, 1169, 0.5773502691896257]"
5,"[409, 1177, 0.5773502691896257]"
5,"[410, 1178, 0.5773502691896257]"
5,"[411, 1179, 0.5773502691896257]"
5,"[412, 1181, 0.5773502691896257]"
5,"[413, 1182, 0.5773502691896257]"
5,"[414, 1185, 0.5773502691896257]"
5,"[415, 1188, 0.5773502691896257]"
5,"[416, 1192, 0.5773502691896257]"
5,"[417, 1199, 0.5773502691896257]"
5,"[418, 1200, 0.5773502691896257]"
5,"[419, 1210, 0.5773502691896257]"
5,"[420, 1211, 0.5773502691896257]"
5,"[421, 1216, 0.5773502691896257]"
5,"[422, 1224, 0.5773502691896257]"
5,"[423, 1233, 0.5773502691896257]"
5,"[424, 1234, 0.5773502691896257]"
5,"[425, 594, 0.5773502691896257]"
5,"[426, 1110, 0.5773502691896257]"
5,"[427, 256, 0.5773502691896257]"
5,"[428, 133, 0.5773502691896257]"
5,"[429, 776, 0.5773502691896257]"
5,"[430, 909, 0.5773502691896257]"
5,"[431, 270, 0.5773502691896257]"
5,"[432, 531, 0.5773502691896257]"
5,"[433, 788, 0.5773502691896257]"
5,"[434, 533, 0.5773502691896257]"
5,"[435, 925, 0.5773502691896257]"
5,"[436, 805, 0.5773502691896257]"
5,"[437, 166, 0.5773502691896257]"
5,"[438, 1064, 0.5773502691896257]"
5,"[439, 41, 0.5773502691896257]"
5,"[440, 47, 0.5773502691896257]"
5,"[441, 827, 0.5773502691896257]"
5,"[442, 710, 0.5773502691896257]"
5,"[443, 711, 0.5773502691896257]"
5,"[444, 592, 0.5773502691896257]"
5,"[445, 980, 0.5773502691896257]"
5,"[446, 219, 0.5773502691896257]"
5,"[447, 478, 0.5773502691896257]"
5,"[448, 1121, 0.5773502691896257]"
5,"[449, 114, 0.5773502691896257]"
5,"[450, 503, 0.5773502691896257]"
5,"[451, 511, 0.5773502691896257]"
6,"[1, 533, 0.6711571092468691]"
6,"[2, 430, 0.6371431132377046]"
6,"[3, 451, 0.5904052384979284]"
6,"[4, 950, 0.5515760266262087]"
6,"[1, 533, 0.6711571092468691]"
6,"[2, 430, 0.6371431132377046]"
6,"[3, 451, 0.5904052384979284]"
6,"[4, 950, 0.5515760266262087]"
6,"[5, 511, 0.5454147209923021]"
6,"[6, 497, 0.5450687635155324]"
6,"[7, 11, 0.5302146678467771]"
6,"[8, 333, 0.5273002022664751]"
6,"[9, 439, 0.5271854738204838]"
6,"[10, 568, 0.5225588765017545]"
7,"[1, 150, 0.7169887901552653]"
7,"[2, 144, 0.7131565707686879]"
7,"[3, 633, 0.6981552295509937]"
7,"[4, 320, 0.6908710656331445]"
7,"[5, 496, 0.6905275425707126]"
7,"[6, 1107, 0.6887665706946263]"
7,"[7, 961, 0.6822453790898169]"
7,"[8, 404, 0.6480261388194267]"
7,"[9, 466, 0.6479466121026559]"
7,"[10, 803, 0.6462306514542403]"
7,"[11, 754, 0.6450239286662695]"
7,"[12, 317, 0.6444996858597134]"
7,"[13, 1161, 0.6433009522539953]"
7,"[14, 55, 0.6416634115868742]"
7,"[15, 676, 0.6413442302215528]"
7,"[16, 1173, 0.6385210399427586]"
7,"[17, 1206, 0.6371563743635765]"
7,"[18, 1038, 0.6367003674603132]"
7,"[19, 1058, 0.6367003674603132]"
7,"[20, 901, 0.6354248365245116]"
7,"[21, 998, 0.6329543259533316]"
7,"[22, 960, 0.6328830623885793]"
7,"[23, 246, 0.629385777527331]"
7,"[24, 1238, 0.6270115437196089]"
7,"[25, 982, 0.6256457835638268]"
7,"[26, 187, 0.6251172014576859]"
7,"[27, 1165, 0.6246926736738841]"
7,"[28, 140, 0.6231857102152784]"
7,"[29, 710, 0.6228496709989311]"
7,"[30, 1016, 0.6179952448051912]"
7,"[31, 441, 0.617754686042199]"
7,"[32, 958, 0.6173136817912017]"
7,"[33, 589, 0.6165160778969493]"
7,"[34, 585, 0.6158847978006446]"
7,"[35, 755, 0.6157182295492485]"
7,"[36, 689, 0.6088901442803238]"
7,"[37, 137, 0.6077203292003786]"
7,"[38, 358, 0.6075665551844902]"
7,"[39, 255, 0.6072167760761029]"
7,"[40, 616, 0.6072167760761029]"
7,"[41, 738, 0.606012896922396]"
7,"[42, 971, 0.6054281586027295]"
7,"[43, 527, 0.6039848719515776]"
7,"[44, 1075, 0.6028122130766658]"
7,"[45, 1076, 0.6001187464894017]"
7,"[46, 1137, 0.6001187464894017]"
7,"[47, 11, 0.5991457970227385]"
7,"[48, 969, 0.5962257489617163]"
7,"[49, 685, 0.594769040785693]"
7,"[50, 190, 0.5938317054177037]"
7,"[51, 848, 0.5936396718826481]"
7,"[52, 1019, 0.5920468535643043]"
7,"[53, 463, 0.5896818379466515]"
7,"[54, 658, 0.588164695588891]"
7,"[55, 306, 0.5851848328094513]"
7,"[56, 680, 0.5809001281636869]"
7,"[57, 904, 0.5792805766117687]"
7,"[58, 437, 0.5787514318295188]"
7,"[59, 501, 0.5774091055274488]"
7,"[60, 19, 0.5771199157525331]"
7,"[61, 1062, 0.5769362129447021]"
7,"[62, 24, 0.5769360370071072]"
7,"[63, 530, 0.5767867394310308]"
7,"[64, 811, 0.575763341852088]"
7,"[65, 905, 0.575763341852088]"
7,"[66, 172, 0.5754623514355638]"
7,"[67, 151, 0.5739072009846414]"
7,"[68, 629, 0.5736985671969496]"
7,"[69, 1124, 0.5736985671969496]"
7,"[70, 1237, 0.5714791117402822]"
7,"[71, 1171, 0.571398732039544]"
7,"[72, 415, 0.5710867658103466]"
7,"[73, 462, 0.5705448923221116]"
7,"[74, 751, 0.5697675178067828]"
7,"[75, 790, 0.5697675178067828]"
7,"[76, 956, 0.5689756565312117]"
7,"[77, 1175, 0.568248222663407]"
7,"[78, 195, 0.5676115775060564]"
7,"[79, 122, 0.5674070179805469]"
7,"[80, 497, 0.5670957262265691]"
7,"[81, 219, 0.5657734206816872]"
7,"[82, 565, 0.5643388597297375]"
7,"[83, 899, 0.5639765605698223]"
7,"[84, 30, 0.5639163207368691]"
7,"[85, 242, 0.5635540357876132]"
7,"[86, 288, 0.5611101863929773]"
7,"[87, 307, 0.5609472487364172]"
7,"[88, 563, 0.5600109088045402]"
7,"[89, 528, 0.5593247528921815]"
7,"[90, 1207, 0.5579860783464546]"
7,"[91, 1202, 0.5571471322150994]"
7,"[92, 1191, 0.5562252515817494]"
7,"[93, 632, 0.5562231427860296]"
7,"[94, 794, 0.5554355501616993]"
7,"[95, 1043, 0.553275153048062]"
7,"[96, 312, 0.5524197866872941]"
7,"[97, 357, 0.5521153175766956]"
7,"[98, 747, 0.5521153175766956]"
7,"[99, 455, 0.5518301429419953]"
7,"[100, 502, 0.5514653618115499]"
7,"[101, 972, 0.550910914743604]"
7,"[102, 52, 0.5502507642278393]"
7,"[103, 269, 0.5502507642278393]"
7,"[104, 1210, 0.5502507642278393]"
8,"[1, 439, 0.7023233870973171]"
8,"[2, 33, 0.6545936960265851]"
8,"[3, 151, 0.6545936960265851]"
8,"[4, 655, 0.6519191094493525]"
8,"[5, 243, 0.6516098512717469]"
8,"[6, 265, 0.6516098512717469]"
8,"[7, 1204, 0.6504830771104292]"
8,"[8, 961, 0.6494104330950856]"
8,"[9, 754, 0.646030889648296]"
8,"[10, 680, 0.645179473480015]"
8,"[11, 532, 0.6445376373850167]"
8,"[12, 624, 0.6443398368581783]"
8,"[13, 853, 0.6442417437260874]"
8,"[14, 375, 0.6422883904680533]"
8,"[15, 563, 0.6419757582115212]"
8,"[16, 1202, 0.6393947755086141]"
8,"[17, 746, 0.6389309606187347]"
8,"[18, 973, 0.6382945982674428]"
8,"[19, 530, 0.6366520728316264]"
8,"[20, 765, 0.6366520728316264]"
8,"[21, 1170, 0.6354986501924123]"
8,"[22, 137, 0.6319831331782918]"
8,"[23, 571, 0.6310330853375511]"
8,"[24, 139, 0.6300446702167357]"
8,"[25, 1173, 0.6297051124471036]"
8,"[26, 1137, 0.628776504591827]"
8,"[27, 1039, 0.6276216889976383]"
8,"[28, 1169, 0.6276216889976383]"
8,"[29, 187, 0.6271366219290473]"
8,"[30, 1016, 0.6252618549478491]"
8,"[31, 124, 0.6247392723015728]"
8,"[32, 297, 0.6228266492380654]"
8,"[33, 534, 0.6218100661817335]"
8,"[34, 589, 0.620977711749341]"
8,"[35, 52, 0.61799765350524]"
8,"[36, 269, 0.61799765350524]"
8,"[37, 453, 0.61799765350524]"
8,"[38, 206, 0.6159248591942932]"
8,"[39, 201, 0.6155021187291744]"
8,"[40, 307, 0.6152767300935615]"
8,"[41, 573, 0.6152134119441927]"
8,"[42, 567, 0.610335418863645]"
8,"[43, 322, 0.6094243194014476]"
8,"[44, 1019, 0.6047622943690681]"
8,"[45, 366, 0.6035419372782656]"
8,"[46, 1157, 0.6035419372782656]"
8,"[47, 614, 0.5956023377578248]"
8,"[48, 437, 0.5904289485345724]"
8,"[49, 236, 0.5881564399669221]"
8,"[50, 411, 0.5881564399669221]"
8,"[51, 1030, 0.5851220172264227]"
8,"[52, 969, 0.5818722444674523]"
8,"[53, 11, 0.576029865963141]"
8,"[54, 306, 0.5742907760925313]"
8,"[55, 535, 0.5742907760925313]"
8,"[56, 726, 0.5720455647392936]"
8,"[57, 417, 0.5592075344758964]"
9,"[1, 690, 0.7366747066341482]"
9,"[2, 63, 0.72704103506976]"
9,"[3, 875, 0.6526327895665547]"
9,"[4, 99, 0.6524130480286393]"
9,"[5, 870, 0.6490256146623367]"
9,"[6, 540, 0.6456277486540226]"
9,"[7, 819, 0.6360185290307361]"
9,"[8, 1192, 0.6357701932826307]"
9,"[9, 165, 0.6175282490405211]"
9,"[10, 59, 0.615438737858754]"
9,"[11, 1107, 0.6141649239456196]"
9,"[12, 301, 0.6055394127684627]"
9,"[13, 796, 0.6042837296649566]"
9,"[14, 545, 0.6034682665592437]"
9,"[15, 39, 0.6032107872607667]"
9,"[16, 840, 0.6015563629064885]"
9,"[17, 333, 0.6013807501975733]"
9,"[18, 968, 0.6005596383582789]"
9,"[19, 658, 0.597490380137034]"
9,"[20, 355, 0.597483553536183]"
9,"[21, 973, 0.5939299431095367]"
9,"[22, 1106, 0.5893531156998519]"
9,"[23, 205, 0.5879604956503534]"
9,"[24, 189, 0.5826168276021175]"
9,"[25, 1115, 0.5812211273224406]"
9,"[26, 1013, 0.5706619029309451]"
9,"[27, 553, 0.5635912872458275]"
9,"[28, 581, 0.5630998795853905]"
10,"[1, 1066, 0.7802467687893804]"
10,"[2, 1218, 0.7078594683455111]"
10,"[3, 1171, 0.7018818359546525]"
10,"[4, 437, 0.6967669709980312]"
10,"[5, 502, 0.6890920294334045]"
10,"[6, 648, 0.6890920294334045]"
10,"[7, 415, 0.681777599981053]"
10,"[8, 899, 0.6807523333039892]"
10,"[9, 912, 0.6807523333039892]"
10,"[10, 693, 0.6751749172259435]"
10,"[11, 989, 0.6747375702927382]"
10,"[12, 684, 0.6738012929014392]"
10,"[13, 936, 0.6721099450728876]"
10,"[14, 754, 0.6715519535954289]"
10,"[15, 968, 0.6680396336073214]"
10,"[16, 755, 0.666519885866719]"
10,"[17, 1115, 0.6661844852666301]"
10,"[18, 986, 0.6649589307388434]"
10,"[19, 897, 0.664945567870216]"
10,"[20, 397, 0.6623098785529469]"
10,"[21, 987, 0.661855564063541]"
10,"[22, 1016, 0.6612880592678888]"
10,"[23, 1172, 0.6612880592678888]"
10,"[24, 265, 0.6591620113711212]"
10,"[25, 689, 0.6591620113711212]"
10,"[26, 1091, 0.6591620113711212]"
10,"[27, 139, 0.6554227459743571]"
10,"[28, 905, 0.6539078968549125]"
10,"[29, 676, 0.6534301232798676]"
10,"[30, 999, 0.6508647438514588]"
10,"[31, 358, 0.6499776204998658]"
10,"[32, 451, 0.6463121783666811]"
10,"[33, 798, 0.6461307243904861]"
10,"[34, 31, 0.6446493577503208]"
10,"[35, 441, 0.6416340544565933]"
10,"[36, 1165, 0.640293801264933]"
10,"[37, 508, 0.635952377556752]"
10,"[38, 945, 0.6289290518231094]"
10,"[39, 337, 0.6233990174745533]"
10,"[40, 1234, 0.6231396228594042]"
10,"[41, 726, 0.6219041130029166]"
10,"[42, 148, 0.6218106436690217]"
10,"[43, 189, 0.6198133435471055]"
10,"[44, 538, 0.6198133435471055]"
10,"[45, 906, 0.6198133435471055]"
10,"[46, 1190, 0.615781062418048]"
10,"[47, 510, 0.615330244294121]"
10,"[48, 914, 0.6104979727559717]"
10,"[49, 392, 0.6069313371764935]"
10,"[50, 1107, 0.6067408829147589]"
10,"[51, 386, 0.6048591529182588]"
10,"[52, 731, 0.5956265155155919]"
10,"[53, 993, 0.5940495395310966]"
10,"[54, 767, 0.5891947925353043]"
10,"[55, 1106, 0.5838684817535407]"
10,"[56, 62, 0.5773401977080905]"
10,"[57, 1213, 0.5768842851104752]"
10,"[58, 705, 0.5763070233356541]"
10,"[59, 730, 0.5763070233356541]"
10,"[60, 902, 0.5763070233356541]"
10,"[61, 1099, 0.5763070233356541]"
10,"[62, 1179, 0.5763070233356541]"
10,"[63, 174, 0.5760236721006254]"
10,"[64, 427, 0.5760236721006254]"
10,"[65, 669, 0.5760236721006254]"
10,"[66, 811, 0.5760236721006254]"
10,"[67, 1224, 0.5760236721006254]"
10,"[68, 1145, 0.5751361152636555]"
10,"[69, 219, 0.5744263821065201]"
10,"[70, 224, 0.5744263821065201]"
10,"[71, 458, 0.5744263821065201]"
10,"[72, 135, 0.5744058865391481]"
10,"[73, 501, 0.5736235854712078]"
10,"[74, 963, 0.5733795989481866]"
10,"[75, 943, 0.5731541409172228]"
10,"[76, 673, 0.5718854109107319]"
10,"[77, 696, 0.5718854109107319]"
10,"[78, 725, 0.5718854109107319]"
10,"[79, 997, 0.5716946368426201]"
10,"[80, 915, 0.5716552199882697]"
10,"[81, 1164, 0.5716552199882697]"
10,"[82, 541, 0.5710680459266464]"
10,"[83, 633, 0.5707976132952656]"
10,"[84, 1067, 0.5707976132952656]"
10,"[85, 295, 0.5690611747439819]"
10,"[86, 243, 0.5675794957990424]"
10,"[87, 8, 0.567392580941153]"
10,"[88, 372, 0.567392580941153]"
10,"[89, 1048, 0.567392580941153]"
10,"[90, 804, 0.5673700709472815]"
10,"[91, 794, 0.5668157178971088]"
10,"[92, 369, 0.5660998716337372]"
10,"[93, 473, 0.5660998716337372]"
10,"[94, 89, 0.5659940298379625]"
10,"[95, 694, 0.5659940298379625]"
10,"[96, 751, 0.5659940298379625]"
10,"[97, 790, 0.5659940298379625]"
10,"[98, 870, 0.5659940298379625]"
10,"[99, 998, 0.5650192673963316]"
10,"[100, 812, 0.5637934583301466]"
10,"[101, 982, 0.5617158835655415]"
10,"[102, 543, 0.561581654671678]"
10,"[103, 962, 0.561581654671678]"
10,"[104, 347, 0.5595911688751934]"
10,"[105, 242, 0.5593385770231024]"
10,"[106, 588, 0.5593385770231024]"
10,"[107, 193, 0.5589270054494142]"
10,"[108, 472, 0.5589270054494142]"
10,"[109, 703, 0.5589270054494142]"
10,"[110, 1065, 0.5589270054494142]"
10,"[111, 1078, 0.5589270054494142]"
10,"[112, 1086, 0.5589270054494142]"
10,"[113, 1111, 0.5589270054494142]"
10,"[114, 1223, 0.5589270054494142]"
10,"[115, 1227, 0.5589270054494142]"
10,"[116, 471, 0.5571694972282113]"
10,"[117, 597, 0.5571694972282113]"
10,"[118, 1168, 0.5571694972282113]"
10,"[119, 1181, 0.5571694972282113]"
10,"[120, 722, 0.5567944217707045]"
10,"[121, 349, 0.5553678182670625]"
10,"[122, 1185, 0.5546868779776928]"
10,"[123, 959, 0.5546206357770069]"
10,"[124, 563, 0.5534390516097224]"
10,"[125, 144, 0.5524666648705188]"
11,"[1, 798, 0.7728790967528028]"
11,"[2, 991, 0.7472189710150343]"
11,"[3, 812, 0.6990435584174471]"
11,"[4, 649, 0.6792269721769426]"
11,"[5, 796, 0.6713033481757141]"
11,"[6, 1119, 0.5772911164223378]"
11,"[7, 99, 0.5754130833409675]"
11,"[8, 518, 0.5736686862280279]"
11,"[9, 550, 0.5736686862280279]"
11,"[10, 661, 0.5736686862280279]"
11,"[11, 671, 0.5736686862280279]"
11,"[12, 1184, 0.5736686862280279]"
11,"[13, 186, 0.5736686862280279]"
11,"[14, 1226, 0.5736686862280279]"
11,"[15, 258, 0.5736686862280279]"
11,"[16, 772, 0.5736686862280279]"
11,"[17, 775, 0.5736686862280279]"
11,"[18, 788, 0.5736686862280279]"
11,"[19, 799, 0.5736686862280279]"
11,"[20, 801, 0.5736686862280279]"
11,"[21, 301, 0.5736686862280279]"
11,"[22, 322, 0.5736686862280279]"
11,"[23, 834, 0.5736686862280279]"
11,"[24, 333, 0.5736686862280279]"
11,"[25, 875, 0.5736686862280279]"
11,"[26, 900, 0.5736686862280279]"
11,"[27, 396, 0.5736686862280279]"
11,"[28, 908, 0.5736686862280279]"
11,"[29, 968, 0.5736686862280279]"
11,"[30, 473, 0.5736686862280279]"
11,"[31, 1000, 0.5736686862280279]"
11,"[32, 489, 0.5736686862280279]"
11,"[33, 96, 0.5736686862280277]"
11,"[34, 659, 0.5736686862280277]"
11,"[35, 1002, 0.5736686862280277]"
11,"[36, 272, 0.5710852304427202]"
11,"[37, 961, 0.5710852304427202]"
11,"[38, 909, 0.5679241728521802]"
12,"[1, 441, 0.7252142042250472]"
12,"[2, 430, 0.6762650075359872]"
12,"[3, 1120, 0.6721857532593347]"
12,"[4, 693, 0.6406480447530328]"
12,"[5, 1066, 0.6389485192874216]"
12,"[6, 185, 0.6325002505225845]"
12,"[7, 568, 0.6320642464582799]"
12,"[8, 755, 0.6303575640218585]"
12,"[9, 815, 0.6226759435224922]"
12,"[10, 139, 0.6197229095695375]"
12,"[11, 288, 0.6030689061683312]"
12,"[12, 46, 0.6025817554713735]"
12,"[13, 1016, 0.6022125804648426]"
12,"[14, 322, 0.5932336363999274]"
12,"[15, 312, 0.591862600025011]"
12,"[16, 1051, 0.5912257753032658]"
12,"[17, 443, 0.5877510606587963]"
12,"[18, 1197, 0.5864073856144383]"
12,"[19, 501, 0.5746561994299424]"
12,"[20, 541, 0.5731522302849219]"
12,"[21, 100, 0.5712546778689463]"
12,"[22, 243, 0.5707688048169123]"
12,"[23, 765, 0.5704913983801064]"
12,"[24, 872, 0.5684350100041873]"
12,"[25, 834, 0.5678568229602033]"
12,"[26, 172, 0.5668968587096589]"
12,"[27, 962, 0.5653182187493881]"
12,"[28, 899, 0.5632346771314058]"
12,"[29, 1168, 0.5632346771314058]"
12,"[30, 205, 0.5632193150161383]"
12,"[31, 538, 0.5624496669566114]"
12,"[32, 553, 0.5619344728457549]"
12,"[33, 748, 0.5603376442172019]"
12,"[34, 122, 0.5600455656390682]"
12,"[35, 150, 0.558946001316883]"
12,"[36, 1221, 0.557985987039351]"
12,"[37, 26, 0.5567191124402265]"
12,"[38, 746, 0.5561893154285297]"
12,"[39, 901, 0.5561748478885333]"
12,"[40, 969, 0.5551704639209796]"
12,"[41, 306, 0.5545318209117999]"
12,"[42, 502, 0.5524732072831348]"
12,"[43, 566, 0.5518903840642411]"
12,"[44, 1237, 0.5514766479995553]"
12,"[45, 59, 0.5510294674408821]"
12,"[46, 602, 0.5510294674408821]"
12,"[47, 785, 0.5508351694965813]"
12,"[48, 986, 0.5508351694965813]"
12,"[49, 1161, 0.5508351694965813]"
13,"[1, 496, 0.776441303841531]"
13,"[2, 647, 0.7325477478562827]"
13,"[3, 766, 0.7118449378628846]"
13,"[4, 89, 0.6957675193594404]"
13,"[5, 870, 0.6957675193594404]"
13,"[6, 242, 0.6924398931615244]"
13,"[7, 962, 0.6901425663168218]"
13,"[8, 597, 0.6891967431532832]"
13,"[9, 912, 0.6891967431532832]"
13,"[10, 243, 0.6870024915570323]"
13,"[11, 540, 0.6855088683918521]"
13,"[12, 437, 0.6795350002720685]"
13,"[13, 411, 0.6784376843076629]"
13,"[14, 63, 0.6778637236783771]"
13,"[15, 944, 0.6774836207090027]"
13,"[16, 812, 0.676689252990651]"
13,"[17, 684, 0.6747099135094308]"
13,"[18, 1161, 0.6747099135094308]"
13,"[19, 1169, 0.6747099135094308]"
13,"[20, 1106, 0.6737269578339541]"
13,"[21, 30, 0.6733383030190323]"
13,"[22, 347, 0.6678962994557444]"
13,"[23, 333, 0.6602261229453428]"
13,"[24, 858, 0.6582382001068738]"
13,"[25, 208, 0.6523347622578461]"
13,"[26, 614, 0.6521788841185073]"
13,"[27, 278, 0.6514306363076084]"
13,"[28, 969, 0.6510526074393972]"
13,"[29, 964, 0.6510476087488101]"
13,"[30, 355, 0.6499086517228304]"
13,"[31, 424, 0.6499086517228304]"
13,"[32, 758, 0.6499086517228304]"
13,"[33, 926, 0.6499086517228304]"
13,"[34, 189, 0.6494730547127162]"
13,"[35, 1066, 0.6494730547127162]"
13,"[36, 366, 0.6488833084858306]"
13,"[37, 11, 0.6426151080165545]"
13,"[38, 141, 0.639753841983704]"
13,"[39, 961, 0.6377203895137665]"
13,"[40, 415, 0.6373964211989172]"
13,"[41, 919, 0.6370152565202647]"
13,"[42, 174, 0.6355787914425135]"
13,"[43, 83, 0.6335086467722612]"
13,"[44, 856, 0.6319070216351618]"
13,"[45, 301, 0.6281923314423766]"
13,"[46, 956, 0.6221077847461158]"
13,"[47, 336, 0.6206502833591888]"
13,"[48, 430, 0.6206502833591888]"
13,"[49, 494, 0.6206502833591888]"
13,"[50, 822, 0.6186026474940339]"
13,"[51, 1157, 0.6175987734821096]"
13,"[52, 1205, 0.611364064502385]"
13,"[53, 13, 0.6105570138333407]"
13,"[54, 148, 0.6105570138333407]"
13,"[55, 386, 0.6096005709358369]"
13,"[56, 643, 0.6093973766463536]"
13,"[57, 559, 0.6046421675267971]"
13,"[58, 215, 0.6038374543777015]"
13,"[59, 915, 0.6038256564871711]"
13,"[60, 1076, 0.5956216431436868]"
13,"[61, 248, 0.5949033476645132]"
13,"[62, 392, 0.5949033476645132]"
