QueryNumber,RankingDoc
5,"[165, 971, 0.5773502691896258]"
5,"[166, 973, 0.5773502691896258]"
5,"[167, 984, 0.5773502691896258]"
5,"[168, 987, 0.5773502691896258]"
5,"[169, 988, 0.5773502691896258]"
5,"[170, 997, 0.5773502691896258]"
5,"[171, 998, 0.5773502691896258]"
5,"[172, 1005, 0.5773502691896258]"
5,"[173, 1050, 0.5773502691896258]"
5,"[174, 1091, 0.5773502691896258]"
5,"[175, 1096, 0.5773502691896258]"
5,"[176, 1115, 0.5773502691896258]"
5,"[177, 1143, 0.5773502691896258]"
5,"[178, 1159, 0.5773502691896258]"
5,"[179, 1162, 0.5773502691896258]"
5,"[180, 1163, 0.5773502691896258]"
5,"[181, 1167, 0.5773502691896258]"
5,"[182, 1170, 0.5773502691896258]"
5,"[183, 1171, 0.5773502691896258]"
5,"[184, 1185, 0.5773502691896258]"
5,"[185, 1200, 0.5773502691896258]"
5,"[186, 1201, 0.5773502691896258]"
5,"[187, 1203, 0.5773502691896258]"
5,"[188, 1204, 0.5773502691896258]"
5,"[189, 1209, 0.5773502691896258]"
5,"[190, 1213, 0.5773502691896258]"
5,"[191, 1222, 0.5773502691896258]"
5,"[192, 519, 0.5773502691896258]"
5,"[193, 524, 0.5773502691896258]"
5,"[194, 16, 0.5773502691896258]"
5,"[195, 1041, 0.5773502691896258]"
5,"[196, 20, 0.5773502691896258]"
5,"[197, 1043, 0.5773502691896258]"
5,"[198, 1045, 0.5773502691896258]"
5,"[199, 24, 0.5773502691896258]"
5,"[200, 1046, 0.5773502691896258]"
5,"[201, 1047, 0.5773502691896258]"
5,"[202, 539, 0.5773502691896258]"
5,"[203, 1048, 0.5773502691896258]"
5,"[204, 1051, 0.5773502691896258]"
5,"[205, 32, 0.5773502691896258]"
5,"[206, 1057, 0.5773502691896258]"
5,"[207, 548, 0.5773502691896258]"
5,"[208, 1063, 0.5773502691896258]"
5,"[209, 42, 0.5773502691896258]"
5,"[210, 46, 0.5773502691896258]"
5,"[211, 1072, 0.5773502691896258]"
5,"[212, 1079, 0.5773502691896258]"
5,"[213, 587, 0.5773502691896258]"
5,"[214, 76, 0.5773502691896258]"
5,"[215, 593, 0.5773502691896258]"
5,"[216, 1105, 0.5773502691896258]"
5,"[217, 84, 0.5773502691896258]"
5,"[218, 1109, 0.5773502691896258]"
5,"[219, 91, 0.5773502691896258]"
5,"[220, 605, 0.5773502691896258]"
5,"[221, 97, 0.5773502691896258]"
5,"[222, 615, 0.5773502691896258]"
5,"[223, 105, 0.5773502691896258]"
5,"[224, 617, 0.5773502691896258]"
5,"[225, 1130, 0.5773502691896258]"
5,"[226, 621, 0.5773502691896258]"
5,"[227, 110, 0.5773502691896258]"
5,"[228, 622, 0.5773502691896258]"
5,"[229, 623, 0.5773502691896258]"
5,"[230, 630, 0.5773502691896258]"
5,"[231, 1141, 0.5773502691896258]"
5,"[232, 125, 0.5773502691896258]"
5,"[233, 135, 0.5773502691896258]"
5,"[234, 666, 0.5773502691896258]"
5,"[235, 667, 0.5773502691896258]"
5,"[236, 163, 0.5773502691896258]"
5,"[237, 681, 0.5773502691896258]"
5,"[238, 170, 0.5773502691896258]"
5,"[239, 1194, 0.5773502691896258]"
5,"[240, 172, 0.5773502691896258]"
5,"[241, 173, 0.5773502691896258]"
5,"[242, 688, 0.5773502691896258]"
5,"[243, 180, 0.5773502691896258]"
5,"[244, 695, 0.5773502691896258]"
5,"[245, 192, 0.5773502691896258]"
5,"[246, 1223, 0.5773502691896258]"
5,"[247, 714, 0.5773502691896258]"
5,"[248, 715, 0.5773502691896258]"
5,"[249, 204, 0.5773502691896258]"
5,"[250, 210, 0.5773502691896258]"
5,"[251, 215, 0.5773502691896258]"
5,"[252, 230, 0.5773502691896258]"
5,"[253, 747, 0.5773502691896258]"
5,"[254, 263, 0.5773502691896258]"
5,"[255, 779, 0.5773502691896258]"
5,"[256, 268, 0.5773502691896258]"
5,"[257, 781, 0.5773502691896258]"
5,"[258, 276, 0.5773502691896258]"
5,"[259, 288, 0.5773502691896258]"
5,"[260, 814, 0.5773502691896258]"
5,"[261, 325, 0.5773502691896258]"
5,"[262, 842, 0.5773502691896258]"
5,"[263, 849, 0.5773502691896258]"
5,"[264, 339, 0.5773502691896258]"
5,"[265, 343, 0.5773502691896258]"
5,"[266, 352, 0.5773502691896258]"
5,"[267, 866, 0.5773502691896258]"
5,"[268, 868, 0.5773502691896258]"
5,"[269, 357, 0.5773502691896258]"
5,"[270, 360, 0.5773502691896258]"
5,"[271, 872, 0.5773502691896258]"
5,"[272, 364, 0.5773502691896258]"
5,"[273, 368, 0.5773502691896258]"
5,"[274, 383, 0.5773502691896258]"
5,"[275, 896, 0.5773502691896258]"
5,"[276, 388, 0.5773502691896258]"
5,"[277, 393, 0.5773502691896258]"
5,"[278, 919, 0.5773502691896258]"
5,"[279, 921, 0.5773502691896258]"
5,"[280, 922, 0.5773502691896258]"
5,"[281, 414, 0.5773502691896258]"
5,"[282, 927, 0.5773502691896258]"
5,"[283, 416, 0.5773502691896258]"
5,"[284, 423, 0.5773502691896258]"
5,"[285, 434, 0.5773502691896258]"
5,"[286, 440, 0.5773502691896258]"
5,"[287, 443, 0.5773502691896258]"
5,"[288, 955, 0.5773502691896258]"
5,"[289, 446, 0.5773502691896258]"
5,"[290, 449, 0.5773502691896258]"
5,"[291, 970, 0.5773502691896258]"
5,"[292, 978, 0.5773502691896258]"
5,"[293, 470, 0.5773502691896258]"
5,"[294, 480, 0.5773502691896258]"
5,"[295, 484, 0.5773502691896258]"
5,"[296, 1003, 0.5773502691896258]"
5,"[297, 1007, 0.5773502691896258]"
5,"[298, 1013, 0.5773502691896258]"
5,"[299, 505, 0.5773502691896258]"
5,"[300, 463, 0.5773502691896258]"
5,"[301, 481, 0.5773502691896258]"
5,"[302, 4, 0.5773502691896257]"
5,"[303, 18, 0.5773502691896257]"
5,"[304, 31, 0.5773502691896257]"
5,"[305, 33, 0.5773502691896257]"
5,"[306, 39, 0.5773502691896257]"
5,"[307, 52, 0.5773502691896257]"
5,"[308, 62, 0.5773502691896257]"
5,"[309, 74, 0.5773502691896257]"
5,"[310, 83, 0.5773502691896257]"
5,"[311, 85, 0.5773502691896257]"
5,"[312, 89, 0.5773502691896257]"
5,"[313, 124, 0.5773502691896257]"
5,"[314, 126, 0.5773502691896257]"
5,"[315, 137, 0.5773502691896257]"
5,"[316, 142, 0.5773502691896257]"
5,"[317, 147, 0.5773502691896257]"
5,"[318, 175, 0.5773502691896257]"
5,"[319, 185, 0.5773502691896257]"
5,"[320, 205, 0.5773502691896257]"
5,"[321, 208, 0.5773502691896257]"
5,"[322, 235, 0.5773502691896257]"
5,"[323, 242, 0.5773502691896257]"
5,"[324, 246, 0.5773502691896257]"
5,"[325, 248, 0.5773502691896257]"
5,"[326, 269, 0.5773502691896257]"
5,"[327, 272, 0.5773502691896257]"
5,"[328, 301, 0.5773502691896257]"
5,"[329, 302, 0.5773502691896257]"
5,"[330, 306, 0.5773502691896257]"
5,"[331, 311, 0.5773502691896257]"
5,"[332, 347, 0.5773502691896257]"
5,"[333, 366, 0.5773502691896257]"
5,"[334, 375, 0.5773502691896257]"
5,"[335, 378, 0.5773502691896257]"
5,"[336, 380, 0.5773502691896257]"
5,"[337, 397, 0.5773502691896257]"
5,"[338, 401, 0.5773502691896257]"
5,"[339, 404, 0.5773502691896257]"
5,"[340, 415, 0.5773502691896257]"
5,"[341, 425, 0.5773502691896257]"
5,"[342, 427, 0.5773502691896257]"
5,"[343, 431, 0.5773502691896257]"
5,"[344, 436, 0.5773502691896257]"
5,"[345, 438, 0.5773502691896257]"
5,"[346, 453, 0.5773502691896257]"
5,"[347, 454, 0.5773502691896257]"
5,"[348, 455, 0.5773502691896257]"
5,"[349, 466, 0.5773502691896257]"
5,"[350, 471, 0.5773502691896257]"
5,"[351, 489, 0.5773502691896257]"
5,"[352, 497, 0.5773502691896257]"
5,"[353, 520, 0.5773502691896257]"
5,"[354, 522, 0.5773502691896257]"
5,"[355, 523, 0.5773502691896257]"
5,"[356, 527, 0.5773502691896257]"
5,"[357, 532, 0.5773502691896257]"
5,"[358, 534, 0.5773502691896257]"
5,"[359, 535, 0.5773502691896257]"
5,"[360, 538, 0.5773502691896257]"
5,"[361, 552, 0.5773502691896257]"
5,"[362, 561, 0.5773502691896257]"
5,"[363, 565, 0.5773502691896257]"
5,"[364, 567, 0.5773502691896257]"
5,"[365, 572, 0.5773502691896257]"
5,"[366, 574, 0.5773502691896257]"
5,"[367, 576, 0.5773502691896257]"
5,"[368, 584, 0.5773502691896257]"
5,"[369, 585, 0.5773502691896257]"
5,"[370, 588, 0.5773502691896257]"
5,"[371, 596, 0.5773502691896257]"
5,"[372, 597, 0.5773502691896257]"
5,"[373, 610, 0.5773502691896257]"
5,"[374, 614, 0.5773502691896257]"
5,"[375, 625, 0.5773502691896257]"
5,"[376, 632, 0.5773502691896257]"
5,"[377, 633, 0.5773502691896257]"
5,"[378, 648, 0.5773502691896257]"
5,"[379, 662, 0.5773502691896257]"
5,"[380, 665, 0.5773502691896257]"
5,"[381, 669, 0.5773502691896257]"
5,"[382, 671, 0.5773502691896257]"
5,"[383, 680, 0.5773502691896257]"
5,"[384, 684, 0.5773502691896257]"
5,"[385, 685, 0.5773502691896257]"
5,"[386, 694, 0.5773502691896257]"
5,"[387, 705, 0.5773502691896257]"
5,"[388, 707, 0.5773502691896257]"
5,"[389, 730, 0.5773502691896257]"
5,"[390, 731, 0.5773502691896257]"
5,"[391, 739, 0.5773502691896257]"
5,"[392, 740, 0.5773502691896257]"
5,"[393, 746, 0.5773502691896257]"
5,"[394, 751, 0.5773502691896257]"
5,"[395, 755, 0.5773502691896257]"
5,"[396, 766, 0.5773502691896257]"
5,"[397, 767, 0.5773502691896257]"
5,"[398, 785, 0.5773502691896257]"
5,"[399, 790, 0.5773502691896257]"
5,"[400, 797, 0.5773502691896257]"
5,"[401, 807, 0.5773502691896257]"
5,"[402, 810, 0.5773502691896257]"
5,"[403, 840, 0.5773502691896257]"
5,"[404, 845, 0.5773502691896257]"
5,"[405, 850, 0.5773502691896257]"
5,"[406, 853, 0.5773502691896257]"
5,"[407, 858, 0.5773502691896257]"
5,"[408, 870, 0.5773502691896257]"
5,"[409, 875, 0.5773502691896257]"
5,"[410, 877, 0.5773502691896257]"
5,"[411, 878, 0.5773502691896257]"
5,"[412, 881, 0.5773502691896257]"
5,"[413, 898, 0.5773502691896257]"
5,"[414, 899, 0.5773502691896257]"
5,"[415, 901, 0.5773502691896257]"
5,"[416, 902, 0.5773502691896257]"
5,"[417, 904, 0.5773502691896257]"
5,"[418, 905, 0.5773502691896257]"
5,"[419, 912, 0.5773502691896257]"
5,"[420, 915, 0.5773502691896257]"
5,"[421, 936, 0.5773502691896257]"
5,"[422, 944, 0.5773502691896257]"
5,"[423, 946, 0.5773502691896257]"
5,"[424, 949, 0.5773502691896257]"
5,"[425, 954, 0.5773502691896257]"
5,"[426, 963, 0.5773502691896257]"
5,"[427, 965, 0.5773502691896257]"
5,"[428, 968, 0.5773502691896257]"
5,"[429, 986, 0.5773502691896257]"
5,"[430, 989, 0.5773502691896257]"
5,"[431, 993, 0.5773502691896257]"
5,"[432, 999, 0.5773502691896257]"
5,"[433, 1002, 0.5773502691896257]"
5,"[434, 1014, 0.5773502691896257]"
5,"[435, 1019, 0.5773502691896257]"
5,"[436, 1026, 0.5773502691896257]"
5,"[437, 1039, 0.5773502691896257]"
5,"[438, 1040, 0.5773502691896257]"
5,"[439, 1042, 0.5773502691896257]"
5,"[440, 1049, 0.5773502691896257]"
5,"[441, 1066, 0.5773502691896257]"
5,"[442, 1076, 0.5773502691896257]"
5,"[443, 1083, 0.5773502691896257]"
5,"[444, 1093, 0.5773502691896257]"
5,"[445, 1099, 0.5773502691896257]"
5,"[446, 1106, 0.5773502691896257]"
5,"[447, 1107, 0.5773502691896257]"
5,"[448, 1117, 0.5773502691896257]"
5,"[449, 1125, 0.5773502691896257]"
5,"[450, 1139, 0.5773502691896257]"
5,"[451, 1142, 0.5773502691896257]"
5,"[452, 1146, 0.5773502691896257]"
5,"[453, 1148, 0.5773502691896257]"
5,"[454, 1151, 0.5773502691896257]"
5,"[455, 1155, 0.5773502691896257]"
5,"[456, 1157, 0.5773502691896257]"
5,"[457, 1158, 0.5773502691896257]"
5,"[458, 1160, 0.5773502691896257]"
5,"[459, 1161, 0.5773502691896257]"
5,"[460, 1164, 0.5773502691896257]"
5,"[461, 1165, 0.5773502691896257]"
5,"[462, 1166, 0.5773502691896257]"
5,"[463, 1168, 0.5773502691896257]"
5,"[464, 1169, 0.5773502691896257]"
5,"[465, 1173, 0.5773502691896257]"
5,"[466, 1177, 0.5773502691896257]"
5,"[467, 1178, 0.5773502691896257]"
5,"[468, 1179, 0.5773502691896257]"
5,"[469, 1181, 0.5773502691896257]"
5,"[470, 1182, 0.5773502691896257]"
5,"[471, 1188, 0.5773502691896257]"
5,"[472, 1197, 0.5773502691896257]"
5,"[473, 1199, 0.5773502691896257]"
5,"[474, 1205, 0.5773502691896257]"
5,"[475, 1207, 0.5773502691896257]"
5,"[476, 1210, 0.5773502691896257]"
5,"[477, 1211, 0.5773502691896257]"
5,"[478, 1216, 0.5773502691896257]"
5,"[479, 1224, 0.5773502691896257]"
5,"[480, 1233, 0.5773502691896257]"
5,"[481, 1234, 0.5773502691896257]"
5,"[482, 14, 0.5773502691896257]"
5,"[483, 1038, 0.5773502691896257]"
5,"[484, 594, 0.5773502691896257]"
5,"[485, 1110, 0.5773502691896257]"
5,"[486, 608, 0.5773502691896257]"
5,"[487, 117, 0.5773502691896257]"
5,"[488, 149, 0.5773502691896257]"
5,"[489, 490, 0.5773502691896257]"
5,"[490, 504, 0.5773502691896257]"
5,"[491, 256, 0.5773502691896257]"
5,"[492, 133, 0.5773502691896257]"
5,"[493, 909, 0.5773502691896257]"
5,"[494, 270, 0.5773502691896257]"
5,"[495, 531, 0.5773502691896257]"
5,"[496, 788, 0.5773502691896257]"
5,"[497, 533, 0.5773502691896257]"
5,"[498, 925, 0.5773502691896257]"
5,"[499, 805, 0.5773502691896257]"
5,"[500, 166, 0.5773502691896257]"
5,"[501, 1064, 0.5773502691896257]"
5,"[502, 41, 0.5773502691896257]"
5,"[503, 47, 0.5773502691896257]"
5,"[504, 827, 0.5773502691896257]"
5,"[505, 592, 0.5773502691896257]"
5,"[506, 980, 0.5773502691896257]"
5,"[507, 219, 0.5773502691896257]"
5,"[508, 478, 0.5773502691896257]"
5,"[509, 1121, 0.5773502691896257]"
5,"[510, 114, 0.5773502691896257]"
5,"[511, 511, 0.5773502691896257]"
6,"[1, 533, 0.6562423347942462]"
6,"[2, 430, 0.6266889218540064]"
6,"[3, 568, 0.5805122290565875]"
6,"[4, 451, 0.5778925753970212]"
6,"[5, 497, 0.5772972764800219]"
6,"[6, 67, 0.5552376265219487]"
6,"[7, 208, 0.5551101680150093]"
6,"[1, 533, 0.6562423347942462]"
6,"[2, 430, 0.6266889218540064]"
6,"[3, 568, 0.5805122290565875]"
6,"[4, 451, 0.5778925753970212]"
6,"[5, 497, 0.5772972764800219]"
6,"[6, 67, 0.5552376265219487]"
6,"[7, 208, 0.5551101680150093]"
6,"[8, 311, 0.5479513320810074]"
6,"[9, 1167, 0.5473289499177767]"
6,"[10, 511, 0.5436465134466979]"
7,"[1, 496, 0.75799000323508]"
7,"[2, 961, 0.7480414827464044]"
7,"[3, 1202, 0.733248098277932]"
7,"[4, 150, 0.7134891367680541]"
7,"[5, 658, 0.7126190085709365]"
7,"[6, 1209, 0.7083911835449996]"
7,"[7, 803, 0.7073246963186484]"
7,"[8, 246, 0.7066838055618543]"
7,"[9, 144, 0.7023630336662257]"
7,"[10, 755, 0.6958227696373833]"
7,"[11, 317, 0.6954992986642353]"
7,"[12, 1238, 0.6937631421714405]"
7,"[13, 958, 0.6930183655328083]"
7,"[14, 137, 0.6896380766350554]"
7,"[15, 622, 0.6895505097792695]"
7,"[16, 589, 0.6893279762078457]"
7,"[17, 320, 0.6843942416344098]"
7,"[18, 960, 0.6810449270756037]"
7,"[19, 754, 0.6803661665458621]"
7,"[20, 1206, 0.6793703895182874]"
7,"[21, 1107, 0.6771097701647558]"
7,"[22, 1165, 0.676597062868735]"
7,"[23, 1137, 0.6761086077072996]"
7,"[24, 689, 0.6749429567124925]"
7,"[25, 1016, 0.6685907597359886]"
7,"[26, 306, 0.6672995259651212]"
7,"[27, 415, 0.6669592182279885]"
7,"[28, 905, 0.6648085605248161]"
7,"[29, 738, 0.664701402356996]"
7,"[30, 172, 0.6570292958330661]"
7,"[31, 904, 0.6566351021731638]"
7,"[32, 288, 0.6554941200556529]"
7,"[33, 629, 0.6545144790689671]"
7,"[34, 358, 0.6544983796994939]"
7,"[35, 160, 0.648731503919692]"
7,"[36, 466, 0.6483150657537122]"
7,"[37, 567, 0.6479413870356262]"
7,"[38, 357, 0.6478971636349801]"
7,"[39, 19, 0.6464472103343235]"
7,"[40, 528, 0.6458884359774717]"
7,"[41, 122, 0.6455587352723535]"
7,"[42, 404, 0.6453126499402178]"
7,"[43, 953, 0.6427682733238553]"
7,"[44, 269, 0.6415455499764549]"
7,"[45, 1171, 0.6410194296610756]"
7,"[46, 242, 0.6400158133436926]"
7,"[47, 632, 0.6394437711248556]"
7,"[48, 676, 0.6386541679256771]"
7,"[49, 147, 0.6377336618436892]"
7,"[50, 263, 0.636486650781842]"
7,"[51, 715, 0.636486650781842]"
7,"[52, 219, 0.636481461978097]"
7,"[53, 747, 0.6361447916923164]"
7,"[54, 1038, 0.6361447916923164]"
7,"[55, 1058, 0.6361447916923164]"
7,"[56, 886, 0.6359430496402226]"
7,"[57, 1173, 0.6357989737634934]"
7,"[58, 141, 0.6356792774990468]"
7,"[59, 471, 0.6354200048033604]"
7,"[60, 55, 0.632886408689034]"
7,"[61, 455, 0.6324807992920678]"
7,"[62, 201, 0.6316717321378448]"
7,"[63, 1237, 0.631671086729924]"
7,"[64, 268, 0.6316112433099196]"
7,"[65, 856, 0.6314741614616161]"
7,"[66, 655, 0.6314722997498841]"
7,"[67, 1161, 0.6305185767920615]"
7,"[68, 530, 0.6301937904035481]"
7,"[69, 901, 0.6300616965578079]"
7,"[70, 710, 0.6300189228411064]"
7,"[71, 680, 0.6271996650224366]"
7,"[72, 998, 0.6246159087493333]"
7,"[73, 1181, 0.6227670182076341]"
7,"[74, 786, 0.6227450642379887]"
7,"[75, 1062, 0.6227309692502009]"
7,"[76, 564, 0.6220709447465046]"
7,"[77, 563, 0.6216334637499775]"
7,"[78, 982, 0.6193251139046679]"
7,"[79, 633, 0.6186950714582847]"
7,"[80, 653, 0.6186811388682902]"
7,"[81, 140, 0.6182456354015059]"
7,"[82, 523, 0.6172067781848193]"
7,"[83, 106, 0.616467888411646]"
7,"[84, 187, 0.6157998148934666]"
7,"[85, 401, 0.6156695860342649]"
7,"[86, 737, 0.6153124110996128]"
7,"[87, 957, 0.6152930044495948]"
7,"[88, 308, 0.6152563407975081]"
7,"[89, 1075, 0.6148045594767081]"
7,"[90, 312, 0.613311708377373]"
7,"[91, 173, 0.6130513254478329]"
7,"[92, 151, 0.6122614913032717]"
7,"[93, 585, 0.6122574941114719]"
7,"[94, 185, 0.6122074642661111]"
7,"[95, 1159, 0.6110763863191028]"
7,"[96, 437, 0.6103712387294473]"
7,"[97, 259, 0.6076709745451468]"
7,"[98, 441, 0.6069507818370634]"
7,"[99, 255, 0.6068552596370762]"
7,"[100, 616, 0.6068552596370762]"
7,"[101, 534, 0.5999837727971182]"
7,"[102, 124, 0.5995650536595122]"
7,"[103, 1200, 0.598575848495836]"
7,"[104, 206, 0.5981092071607127]"
7,"[105, 355, 0.5981092071607127]"
7,"[106, 765, 0.5971143853824614]"
7,"[107, 527, 0.5968649350479526]"
7,"[108, 1076, 0.5946493126954038]"
7,"[109, 11, 0.5946094299071351]"
7,"[110, 807, 0.5941337161067044]"
7,"[111, 971, 0.5938538315964536]"
7,"[112, 1201, 0.5930449247777888]"
7,"[113, 139, 0.5927236019139481]"
7,"[114, 397, 0.5913350569761967]"
7,"[115, 1170, 0.5907528342988188]"
7,"[116, 685, 0.590481754293224]"
7,"[117, 535, 0.5903413574190691]"
7,"[118, 963, 0.5892428480168044]"
7,"[119, 1136, 0.5892428480168044]"
7,"[120, 1053, 0.5887262999836003]"
7,"[121, 424, 0.5886404303774904]"
7,"[122, 830, 0.5886404303774904]"
7,"[123, 873, 0.587304241257411]"
7,"[124, 848, 0.5872998319727433]"
7,"[125, 313, 0.5863117596716074]"
7,"[126, 77, 0.5855904653313588]"
7,"[127, 969, 0.5854190356475532]"
7,"[128, 1099, 0.5842684023531008]"
7,"[129, 228, 0.5833201613205163]"
7,"[130, 565, 0.5828213510949628]"
7,"[131, 336, 0.582658457727808]"
7,"[132, 337, 0.5802025160802237]"
7,"[133, 366, 0.5799480877892433]"
7,"[134, 1019, 0.5794033020533885]"
7,"[135, 463, 0.5777653576873516]"
7,"[136, 522, 0.577319987440004]"
7,"[137, 951, 0.5768629938762789]"
7,"[138, 811, 0.5768614807363839]"
7,"[139, 24, 0.5760880723473865]"
7,"[140, 624, 0.5754760191139309]"
7,"[141, 341, 0.5752639220020481]"
7,"[142, 851, 0.5752639220020481]"
7,"[143, 1132, 0.5752639220020481]"
7,"[144, 190, 0.5752209806530717]"
7,"[145, 453, 0.5752176625407531]"
7,"[146, 62, 0.5747164565118726]"
7,"[147, 208, 0.5745038197929226]"
7,"[148, 1146, 0.5743480320393027]"
7,"[149, 1078, 0.5743047053414325]"
7,"[150, 577, 0.573884047912889]"
7,"[151, 501, 0.5738270208055665]"
7,"[152, 853, 0.5736315232695385]"
7,"[153, 138, 0.5730791556837478]"
7,"[154, 867, 0.5717211420347339]"
7,"[155, 1124, 0.571554763096687]"
7,"[156, 52, 0.5712148169897995]"
7,"[157, 429, 0.5711969782546281]"
7,"[158, 1167, 0.5707757353822779]"
7,"[159, 119, 0.5707406861025057]"
7,"[160, 134, 0.5707406861025057]"
7,"[161, 981, 0.5707406861025057]"
7,"[162, 840, 0.570493751016694]"
7,"[163, 1164, 0.569952420804043]"
7,"[164, 224, 0.5696744235665321]"
7,"[165, 1142, 0.5696663980933352]"
7,"[166, 272, 0.5690267016103425]"
7,"[167, 749, 0.5686674188642933]"
7,"[168, 462, 0.5678739151095614]"
7,"[169, 30, 0.5674181384665796]"
7,"[170, 349, 0.5671401173589594]"
7,"[171, 1148, 0.5668176542852758]"
7,"[172, 319, 0.5667535787337731]"
7,"[173, 588, 0.5666063351770849]"
7,"[174, 621, 0.5664485582322415]"
7,"[175, 1000, 0.5662837532519499]"
7,"[176, 244, 0.5661511556229805]"
7,"[177, 1139, 0.5659390207982167]"
7,"[178, 18, 0.5656878270222909]"
7,"[179, 293, 0.5652818642162803]"
7,"[180, 1138, 0.5652818642162803]"
7,"[181, 497, 0.5642268265513509]"
7,"[182, 541, 0.5641788409165425]"
7,"[183, 766, 0.5640148383415972]"
7,"[184, 751, 0.5638469800886868]"
7,"[185, 790, 0.5638469800886868]"
7,"[186, 529, 0.5635625361431333]"
7,"[187, 33, 0.5630088115405487]"
7,"[188, 812, 0.5625504773318707]"
7,"[189, 369, 0.5623983634140786]"
7,"[190, 231, 0.5620598523133227]"
7,"[191, 195, 0.5616430756469466]"
7,"[192, 850, 0.5612966805576652]"
7,"[193, 375, 0.5611438177618584]"
7,"[194, 278, 0.560068050406128]"
7,"[195, 1025, 0.560068050406128]"
7,"[196, 307, 0.5590532443179743]"
7,"[197, 892, 0.5588329052672898]"
7,"[198, 1111, 0.5588061185843595]"
7,"[199, 1191, 0.5588061185843595]"
7,"[200, 667, 0.5587536113458594]"
7,"[201, 417, 0.5579438231275805]"
7,"[202, 899, 0.5574017728005818]"
7,"[203, 572, 0.5570268982762099]"
7,"[204, 896, 0.5563858006040835]"
7,"[205, 767, 0.5562492306224812]"
7,"[206, 956, 0.5550704130854155]"
7,"[207, 1157, 0.553624043157687]"
7,"[208, 662, 0.5517039827312178]"
7,"[209, 1064, 0.5513878762504097]"
7,"[210, 1207, 0.5506842226083694]"
7,"[211, 989, 0.5501265273034825]"
8,"[1, 439, 0.7652225916950901]"
8,"[2, 534, 0.7260047110074619]"
8,"[3, 589, 0.7239310008691321]"
8,"[4, 297, 0.7196017471298447]"
8,"[5, 754, 0.7185200105437727]"
8,"[6, 437, 0.6595193715589874]"
8,"[7, 1117, 0.6537613958613281]"
8,"[8, 624, 0.6525284708815345]"
8,"[9, 453, 0.6522355220634458]"
8,"[10, 905, 0.6522355220634458]"
8,"[11, 926, 0.6521327635402703]"
8,"[12, 1204, 0.6521327635402703]"
8,"[13, 765, 0.6520936811197418]"
8,"[14, 124, 0.6514061374093244]"
8,"[15, 571, 0.6513368639010954]"
8,"[16, 655, 0.6506342519700334]"
8,"[17, 243, 0.6505515522445218]"
8,"[18, 265, 0.6505515522445218]"
8,"[19, 246, 0.6504370091821541]"
8,"[20, 853, 0.6504370091821541]"
8,"[21, 541, 0.6487229344187656]"
8,"[22, 840, 0.6468791098742461]"
8,"[23, 1202, 0.6468791098742461]"
8,"[24, 401, 0.6445304432866853]"
8,"[25, 1139, 0.6417145312540682]"
8,"[26, 726, 0.641409060013649]"
8,"[27, 567, 0.6413588335934474]"
8,"[28, 417, 0.6408545436785422]"
